,image_file,label_file,large_category,medium_category,small_category,핏,촉감,신축성,비침,두께,계절,major_style,minor_style
581,BOTTOMS_LONG_COTTON_image_51_4.jpg,51_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,보통,없음,없음,보통,"봄, 가을, 겨울",미니멀,캐주얼
582,BOTTOMS_LONG_COTTON_image_51_5.jpg,51_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,,,,,,"봄, 가을",미니멀,캐주얼
583,BOTTOMS_LONG_COTTON_image_51_6.jpg,51_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,"루즈, 오버 사이즈","약간 부드러움, 보통",보통,없음,"약간 얇음, 보통","봄, 여름, 가을",캐주얼,스트릿
584,BOTTOMS_LONG_COTTON_image_520_0.jpg,520_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,"루즈, 오버 사이즈",부드러움,보통,"보통, 거의 없음",보통,"봄, 여름, 가을, 겨울",캐주얼,스트릿
585,BOTTOMS_LONG_COTTON_image_521_4.jpg,521_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,보통,보통,없음,보통,"봄, 가을, 겨울",캐주얼,스트릿
586,BOTTOMS_LONG_COTTON_image_523_0.jpg,523_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,보통,보통,없음,보통,"가을, 겨울",미니멀,캐주얼
587,BOTTOMS_LONG_COTTON_image_527_0.jpg,527_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,부드러움,있음,없음,얇음,"봄, 여름, 가을",미니멀,캐주얼
588,BOTTOMS_LONG_COTTON_image_529_1.jpg,529_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,보통,보통,보통,보통,여름,미니멀,캐주얼
589,BOTTOMS_LONG_COTTON_image_535_0.jpg,535_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,"루즈, 오버 사이즈",약간 부드러움,약간 있음,거의 없음,보통,"봄, 가을",캐주얼,스트릿
590,BOTTOMS_LONG_COTTON_image_538_1.jpg,538_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,보통,보통,없음,보통,"봄, 가을, 겨울",미니멀,캐주얼
591,BOTTOMS_LONG_COTTON_image_540_1.jpg,540_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,보통,보통,보통,보통,"봄, 여름, 가을",캐주얼,스트릿
592,BOTTOMS_LONG_COTTON_image_541_2.jpg,541_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,약간 부드러움,약간 있음,거의 없음,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
593,BOTTOMS_LONG_COTTON_image_541_3.jpg,541_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,부드러움,약간 있음,거의 없음,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
594,BOTTOMS_LONG_COTTON_image_542_0.jpg,542_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,"슬림, 레귤러",보통,약간 있음,거의 없음,보통,"봄, 가을, 겨울",미니멀,캐주얼
595,BOTTOMS_LONG_COTTON_image_542_1.jpg,542_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,"슬림, 레귤러",보통,약간 있음,거의 없음,보통,"봄, 가을, 겨울",미니멀,캐주얼
596,BOTTOMS_LONG_COTTON_image_545_0.jpg,545_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,부드러움,있음,없음,보통,"봄, 가을, 겨울",미니멀,캐주얼
597,BOTTOMS_LONG_COTTON_image_545_10.jpg,545_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,,,없음,,"봄, 가을, 겨울",미니멀,캐주얼
598,BOTTOMS_LONG_COTTON_image_545_6.jpg,545_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,부드러움,있음,없음,약간 두꺼움,"봄, 여름, 가을",캐주얼,스트릿
599,BOTTOMS_LONG_COTTON_image_545_7.jpg,545_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,부드러움,있음,없음,약간 두꺼움,"봄, 여름, 가을",캐주얼,스트릿
600,BOTTOMS_LONG_COTTON_image_545_8.jpg,545_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,부드러움,있음,없음,약간 두꺼움,"봄, 여름, 가을",캐주얼,스트릿
601,BOTTOMS_LONG_COTTON_image_545_9.jpg,545_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,부드러움,있음,없음,약간 두꺼움,"봄, 여름, 가을",캐주얼,스트릿
602,BOTTOMS_LONG_COTTON_image_549_0.jpg,549_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,보통,보통,보통,보통,"봄, 가을, 겨울",캐주얼,스트릿
603,BOTTOMS_LONG_COTTON_image_551_1.jpg,551_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,약간 뻣뻣함,약간 있음,없음,약간 두꺼움,"봄, 가을",미니멀,캐주얼
604,BOTTOMS_LONG_COTTON_image_552_0.jpg,552_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,부드러움,있음,없음,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
605,BOTTOMS_LONG_COTTON_image_553_0.jpg,553_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,슬림,부드러움,있음,없음,보통,"봄, 가을, 겨울",미니멀,캐주얼
606,BOTTOMS_LONG_COTTON_image_554_0.jpg,554_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,슬림,부드러움,약간 있음,없음,보통,"봄, 가을, 겨울",미니멀,캐주얼
607,BOTTOMS_LONG_COTTON_image_556_0.jpg,556_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,슬림,부드러움,약간 있음,없음,보통,"봄, 가을, 겨울",미니멀,캐주얼
608,BOTTOMS_LONG_COTTON_image_557_6.jpg,557_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,"루즈, 오버 사이즈",약간 부드러움,약간 있음,없음,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
609,BOTTOMS_LONG_COTTON_image_55_5.jpg,55_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,"레귤러, 루즈",약간 부드러움,있음,없음,약간 두꺼움,"봄, 가을, 겨울",미니멀,캐주얼
610,BOTTOMS_LONG_COTTON_image_561_1.jpg,561_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,보통,보통,없음,약간 두꺼움,"봄, 가을, 겨울",캐주얼,스트릿
611,BOTTOMS_LONG_COTTON_image_569_0.jpg,569_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,부드러움,없음,없음,보통,"가을, 겨울",미니멀,캐주얼
612,BOTTOMS_LONG_COTTON_image_56_1.jpg,56_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,보통,보통,없음,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
613,BOTTOMS_LONG_COTTON_image_56_2.jpg,56_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,,,,,,캐주얼,스트릿
614,BOTTOMS_LONG_COTTON_image_56_3.jpg,56_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,약간 부드러움,보통,보통,보통,"봄, 여름, 가을",캐주얼,스트릿
615,BOTTOMS_LONG_COTTON_image_56_4.jpg,56_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,보통,있음,없음,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
616,BOTTOMS_LONG_COTTON_image_570_5.jpg,570_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,"레귤러, 오버 사이즈",약간 부드러움,약간 있음,약간 있음,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
617,BOTTOMS_LONG_COTTON_image_572_1.jpg,572_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,"레귤러, 오버 사이즈",약간 부드러움,약간 있음,약간 있음,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
618,BOTTOMS_LONG_COTTON_image_578_2.jpg,578_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,"레귤러, 오버 사이즈",약간 부드러움,약간 있음,약간 있음,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
619,BOTTOMS_LONG_COTTON_image_579_1.jpg,579_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,"레귤러, 오버 사이즈",약간 부드러움,약간 있음,약간 있음,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
620,BOTTOMS_LONG_COTTON_image_583_1.jpg,583_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,"레귤러, 오버 사이즈",약간 부드러움,약간 있음,약간 있음,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
621,BOTTOMS_LONG_COTTON_image_585_1.jpg,585_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,"레귤러, 오버 사이즈",약간 부드러움,약간 있음,약간 있음,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
622,BOTTOMS_LONG_COTTON_image_586_2.jpg,586_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,"레귤러, 오버 사이즈",약간 부드러움,약간 있음,약간 있음,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
623,BOTTOMS_LONG_COTTON_image_595_1.jpg,595_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,보통,없음,없음,약간 두꺼움,"봄, 가을, 겨울",미니멀,캐주얼
624,BOTTOMS_LONG_COTTON_image_596_1.jpg,596_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,보통,약간 있음,거의 없음,약간 얇음,"봄, 여름, 가을",미니멀,캐주얼
625,BOTTOMS_LONG_COTTON_image_602_0.jpg,602_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,"루즈, 오버 사이즈",부드러움,거의 없음,거의 없음,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
626,BOTTOMS_LONG_COTTON_image_603_0.jpg,603_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,"루즈, 오버 사이즈","부드러움, 약간 부드러움","보통, 약간 있음","약간 있음, 보통","약간 얇음, 보통","봄, 여름, 가을, 겨울",캐주얼,스트릿
627,BOTTOMS_LONG_COTTON_image_608_0.jpg,608_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,"레귤러, 루즈",보통,보통,없음,보통,"봄, 여름, 가을, 겨울",캐주얼,스트릿
628,BOTTOMS_LONG_COTTON_image_609_7.jpg,609_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,보통,보통,없음,보통,"봄, 가을",미니멀,캐주얼
629,BOTTOMS_LONG_COTTON_image_611_0.jpg,611_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,보통,약간 있음,약간 있음,약간 얇음,여름,미니멀,캐주얼
630,BOTTOMS_LONG_COTTON_image_613_3.jpg,613_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,보통,약간 있음,약간 있음,약간 얇음,여름,미니멀,캐주얼
631,BOTTOMS_LONG_COTTON_image_615_4.jpg,615_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,보통,보통,거의 없음,보통,"봄, 여름, 가을, 겨울",캐주얼,스트릿
632,BOTTOMS_LONG_COTTON_image_617_2.jpg,617_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,약간 부드러움,있음,없음,보통,"봄, 여름, 가을",캐주얼,스트릿
633,BOTTOMS_LONG_COTTON_image_618_1.jpg,618_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,약간 부드러움,보통,거의 없음,보통,"여름, 가을, 겨울",미니멀,캐주얼
634,BOTTOMS_LONG_COTTON_image_61_1.jpg,61_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,약간 부드러움,있음,있음,약간 얇음,여름,캐주얼,스트릿
635,BOTTOMS_LONG_COTTON_image_61_2.jpg,61_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,,있음,거의 없음,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
636,BOTTOMS_LONG_COTTON_image_621_0.jpg,621_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,보통,보통,"약간 있음, 보통",보통,"봄, 가을, 겨울",미니멀,캐주얼
637,BOTTOMS_LONG_COTTON_image_622_1.jpg,622_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,보통,보통,보통,보통,"봄, 여름, 가을, 겨울",캐주얼,스트릿
638,BOTTOMS_LONG_COTTON_image_623_0.jpg,623_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,부드러움,있음,없음,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
639,BOTTOMS_LONG_COTTON_image_624_0.jpg,624_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,부드러움,있음,없음,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
640,BOTTOMS_LONG_COTTON_image_630_1.jpg,630_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,"루즈, 오버 사이즈",약간 부드러움,보통,약간 있음,보통,"봄, 여름, 가을, 겨울",캐주얼,스트릿
641,BOTTOMS_LONG_COTTON_image_648_1.jpg,648_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,부드러움,있음,보통,보통,"봄, 가을",미니멀,캐주얼
642,BOTTOMS_LONG_COTTON_image_649_1.jpg,649_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,부드러움,약간 있음,약간 있음,얇음,"봄, 여름, 가을",미니멀,캐주얼
643,BOTTOMS_LONG_COTTON_image_654_3.jpg,654_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,부드러움,약간 있음,약간 있음,얇음,"봄, 여름, 가을",미니멀,캐주얼
644,BOTTOMS_LONG_COTTON_image_657_0.jpg,657_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,약간 부드러움,보통,보통,보통,"봄, 여름, 가을",미니멀,캐주얼
645,BOTTOMS_LONG_COTTON_image_663_3.jpg,663_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,약간 부드러움,보통,보통,보통,"봄, 여름, 가을",미니멀,캐주얼
646,BOTTOMS_LONG_COTTON_image_670_1.jpg,670_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,약간 부드러움,보통,보통,보통,"봄, 여름, 가을",미니멀,캐주얼
647,BOTTOMS_LONG_COTTON_image_673_0.jpg,673_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,약간 부드러움,보통,보통,보통,"봄, 여름, 가을",미니멀,캐주얼
648,BOTTOMS_LONG_COTTON_image_678_0.jpg,678_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,약간 부드러움,보통,보통,보통,"봄, 여름, 가을",미니멀,캐주얼
649,BOTTOMS_LONG_COTTON_image_67_10.jpg,67_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,약간 부드러움,보통,보통,보통,"봄, 여름, 가을",미니멀,캐주얼
650,BOTTOMS_LONG_COTTON_image_67_11.jpg,67_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,약간 부드러움,보통,보통,보통,"봄, 여름, 가을",미니멀,캐주얼
651,BOTTOMS_LONG_COTTON_image_67_12.jpg,67_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,"레귤러, 루즈",보통,보통,없음,보통,"봄, 여름, 가을, 겨울",캐주얼,스트릿
652,BOTTOMS_LONG_COTTON_image_67_2.jpg,67_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,약간 부드러움,있음,없음,약간 얇음,"봄, 가을, 겨울",미니멀,캐주얼
653,BOTTOMS_LONG_COTTON_image_67_3.jpg,67_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,보통,약간 있음,없음,약간 얇음,"봄, 가을",미니멀,캐주얼
654,BOTTOMS_LONG_COTTON_image_67_4.jpg,67_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,보통,보통,없음,보통,"봄, 가을, 겨울",캐주얼,스트릿
655,BOTTOMS_LONG_COTTON_image_67_5.jpg,67_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,약간 부드러움,있음,없음,보통,"봄, 여름, 가을",캐주얼,스트릿
656,BOTTOMS_LONG_COTTON_image_67_6.jpg,67_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,슬림,부드러움,있음,없음,보통,"봄, 가을, 겨울",미니멀,캐주얼
657,BOTTOMS_LONG_COTTON_image_67_7.jpg,67_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,부드러움,약간 있음,보통,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
658,BOTTOMS_LONG_COTTON_image_67_8.jpg,67_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,부드러움,약간 있음,보통,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
659,BOTTOMS_LONG_COTTON_image_67_9.jpg,67_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,부드러움,약간 있음,보통,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
660,BOTTOMS_LONG_COTTON_image_680_1.jpg,680_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,부드러움,약간 있음,보통,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
661,BOTTOMS_LONG_COTTON_image_687_0.jpg,687_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,"루즈, 오버 사이즈",부드러움,있음,없음,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
662,BOTTOMS_LONG_COTTON_image_68_0.jpg,68_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,"루즈, 오버 사이즈",부드러움,있음,없음,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
663,BOTTOMS_LONG_COTTON_image_694_0.jpg,694_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,보통,보통,없음,보통,"봄, 가을, 겨울",캐주얼,스트릿
664,BOTTOMS_LONG_COTTON_image_695_0.jpg,695_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,보통,보통,보통,보통,"봄, 여름, 가을, 겨울",캐주얼,스트릿
665,BOTTOMS_LONG_COTTON_image_697_1.jpg,697_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,보통,보통,없음,보통,"봄, 가을",미니멀,캐주얼
666,BOTTOMS_LONG_COTTON_image_6_1.jpg,6_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,보통,보통,보통,보통,"봄, 여름",캐주얼,스트릿
667,BOTTOMS_LONG_COTTON_image_705_1.jpg,705_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,보통,보통,"보통, 없음",보통,,캐주얼,스트릿
668,BOTTOMS_LONG_COTTON_image_711_4.jpg,711_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,"루즈, 오버 사이즈",보통,약간 있음,없음,약간 얇음,"봄, 여름, 가을",캐주얼,스트릿
669,BOTTOMS_LONG_COTTON_image_711_6.jpg,711_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,부드러움,있음,거의 없음,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
670,BOTTOMS_LONG_COTTON_image_712_1.jpg,712_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,부드러움,있음,거의 없음,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
671,BOTTOMS_LONG_COTTON_image_719_0.jpg,719_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,부드러움,있음,거의 없음,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
672,BOTTOMS_LONG_COTTON_image_720_0.jpg,720_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,부드러움,있음,거의 없음,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
673,BOTTOMS_LONG_COTTON_image_724_0.jpg,724_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,약간 부드러움,없음,없음,약간 두꺼움,"봄, 여름, 가을, 겨울",미니멀,캐주얼
674,BOTTOMS_LONG_COTTON_image_726_0.jpg,726_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,약간 부드러움,보통,보통,보통,"봄, 여름, 가을",캐주얼,스트릿
675,BOTTOMS_LONG_COTTON_image_727_0.jpg,727_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,보통,보통,없음,보통,"봄, 가을",캐주얼,스트릿
676,BOTTOMS_LONG_COTTON_image_728_5.jpg,728_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,보통,있음,없음,보통,"봄, 가을, 겨울",미니멀,캐주얼
677,BOTTOMS_LONG_COTTON_image_730_1.jpg,730_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,보통,보통,보통,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
678,BOTTOMS_LONG_COTTON_image_734_3.jpg,734_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,보통,보통,보통,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
679,BOTTOMS_LONG_COTTON_image_735_6.jpg,735_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,보통,보통,보통,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
680,BOTTOMS_LONG_COTTON_image_737_3.jpg,737_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,보통,보통,보통,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
681,BOTTOMS_LONG_COTTON_image_737_4.jpg,737_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,보통,보통,보통,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
682,BOTTOMS_LONG_COTTON_image_737_5.jpg,737_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,보통,보통,보통,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
683,BOTTOMS_LONG_COTTON_image_741_0.jpg,741_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,보통,보통,보통,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
684,BOTTOMS_LONG_COTTON_image_748_1.jpg,748_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,"루즈, 오버 사이즈",약간 부드러움,약간 있음,거의 없음,보통,"봄, 가을",캐주얼,스트릿
685,BOTTOMS_LONG_COTTON_image_750_12.jpg,750_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,부드러움,약간 있음,거의 없음,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
686,BOTTOMS_LONG_COTTON_image_750_13.jpg,750_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,약간 부드러움,보통,없음,보통,봄,미니멀,캐주얼
687,BOTTOMS_LONG_COTTON_image_752_0.jpg,752_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,보통,보통,없음,보통,,캐주얼,스트릿
688,BOTTOMS_LONG_COTTON_image_759_0.jpg,759_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,부드러움,있음,없음,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
689,BOTTOMS_LONG_COTTON_image_768_5.jpg,768_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,부드러움,있음,없음,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
690,BOTTOMS_LONG_COTTON_image_770_1.jpg,770_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,보통,보통,없음,보통,"봄, 가을, 겨울",미니멀,캐주얼
691,BOTTOMS_LONG_COTTON_image_771_0.jpg,771_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,슬림,부드러움,있음,거의 없음,보통,"봄, 가을, 겨울",미니멀,캐주얼
692,BOTTOMS_LONG_COTTON_image_773_1.jpg,773_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,보통,보통,보통,보통,"봄, 여름, 가을, 겨울",캐주얼,스트릿
693,BOTTOMS_LONG_COTTON_image_774_0.jpg,774_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,약간 부드러움,약간 있음,없음,약간 두꺼움,"봄, 가을, 겨울",미니멀,캐주얼
694,BOTTOMS_LONG_COTTON_image_775_8.jpg,775_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,부드러움,있음,없음,보통,"봄, 가을",캐주얼,스트릿
695,BOTTOMS_LONG_COTTON_image_783_0.jpg,783_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,보통,보통,"약간 있음, 보통",보통,"봄, 가을, 겨울",미니멀,캐주얼
696,BOTTOMS_LONG_COTTON_image_785_1.jpg,785_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,약간 부드러움,약간 있음,약간 있음,약간 얇음,"봄, 여름, 가을, 겨울",미니멀,캐주얼
697,BOTTOMS_LONG_COTTON_image_791_0.jpg,791_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,보통,보통,없음,보통,"봄, 가을, 겨울",미니멀,캐주얼
698,BOTTOMS_LONG_COTTON_image_801_1.jpg,801_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,부드러움,거의 없음,거의 없음,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
699,BOTTOMS_LONG_COTTON_image_803_0.jpg,803_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,부드러움,있음,없음,보통,"봄, 가을",미니멀,캐주얼
